source_occurrence_id,index_url,original_href,normalized_url,acquisition_status,canonical_document_id,content_sha256,duplicate_content_group_id,canonical_versus_duplicate,extraction_status,character_count,image_only_flag,ocr_backlog_flag,raw_source_document_type,normalized_document_classification,classification_method,classification_confidence,corpus_scope,facility_match_status,njdoh_facid,njdoh_license_number,internal_facility_id,match_method,match_confidence,public_eligibility,baseline_only,source_year,source_listed_facility_name
nj-doh-enforcement-0339,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Cambridge-Rehabilitation-and-Healthcare-Center-08292025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Cambridge-Rehabilitation-and-Healthcare-Center-08292025.pdf,EXISTING_HASH_VERIFIED,4fa09a1f47f56f4164831b432a789262fba3c761398bd7f063431de483a3959a,4fa09a1f47f56f4164831b432a789262fba3c761398bd7f063431de483a3959a,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Cambridge Rehabilitation and Healthcare Center
nj-doh-enforcement-0340,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Forest-Hills-Center-for-Rehabilitation-and-Healing-08252025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Forest-Hills-Center-for-Rehabilitation-and-Healing-08252025.pdf,EXISTING_HASH_VERIFIED,3c0ac44e8a87b66885bbceca0f735c55003a10bf29379b800801cdf4a9ac387b,3c0ac44e8a87b66885bbceca0f735c55003a10bf29379b800801cdf4a9ac387b,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Forest Hills Center for Rehabilitation and Healing
nj-doh-enforcement-0341,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-NJ-Cataract-and-Laser-Institute-08222025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-NJ-Cataract-and-Laser-Institute-08222025.pdf,EXISTING_HASH_VERIFIED,a02c76a45e96ad0c3fd9131f2d23859a48dc4ecff0d8da95ce1dfee0e2978991,a02c76a45e96ad0c3fd9131f2d23859a48dc4ecff0d8da95ce1dfee0e2978991,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Order Lifting Directed Plan of Correction,directed_plan_of_correction,INDEX_METADATA,index_action,,,,,,,,false,true,2025,NJ Cataract & Laser Institute
nj-doh-enforcement-0342,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Complete-Care-at-Woodlands-08212025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Complete-Care-at-Woodlands-08212025.pdf,EXISTING_HASH_VERIFIED,6cada4a0a1b30809991f62585fdf8785809e98d9172ed4e77f6b3fd498061e83,6cada4a0a1b30809991f62585fdf8785809e98d9172ed4e77f6b3fd498061e83,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Complete Care at Woodlands
nj-doh-enforcement-0343,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Seashore-Gardens-Living-Center-08202025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Seashore-Gardens-Living-Center-08202025.pdf,EXISTING_HASH_VERIFIED,5c45315a513bb72a90d2a03808b7ff63fef513af56b5438ca49b93be2cd7fbbb,5c45315a513bb72a90d2a03808b7ff63fef513af56b5438ca49b93be2cd7fbbb,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Seashore Gardens Living Center
nj-doh-enforcement-0344,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Trenton-Gardens-Rehabilitation-and-Nursing-Center-08202025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Trenton-Gardens-Rehabilitation-and-Nursing-Center-08202025.pdf,EXISTING_HASH_VERIFIED,48d6e3f158f1293fccf2a8b83bfc9ae5a673387708daf22b4c51d8704c6c53c7,48d6e3f158f1293fccf2a8b83bfc9ae5a673387708daf22b4c51d8704c6c53c7,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Curtailment of Readmissions Order and Directed Plan of Correction,admission_curtailment,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Trenton Gardens Rehabilitation and Nursing Center
nj-doh-enforcement-0345,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Fountainview-Care-Center-08182025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Fountainview-Care-Center-08182025.pdf,EXISTING_HASH_VERIFIED,eb5dbce7fff1cae625beb1087e7e09375b415c019d6d7becdbbb3d81e4144a0e,eb5dbce7fff1cae625beb1087e7e09375b415c019d6d7becdbbb3d81e4144a0e,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Fountainview Care Center
nj-doh-enforcement-0346,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Homestead-Rehabilitation-and-Healthcare-Center-08152025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Homestead-Rehabilitation-and-Healthcare-Center-08152025.pdf,EXISTING_HASH_VERIFIED,a71a24db7430c730af4228ad408d098fd26752c48db874bd970c6a780155909c,a71a24db7430c730af4228ad408d098fd26752c48db874bd970c6a780155909c,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Homestead Rehabilitation and Healthcare Center
nj-doh-enforcement-0347,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Complete-Care-at-St-Vincents-08152025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Complete-Care-at-St-Vincents-08152025.pdf,EXISTING_HASH_VERIFIED,27afeb691d83666a49890f35148fe2e466ef852dd4daaabdf857a21994d83df7,27afeb691d83666a49890f35148fe2e466ef852dd4daaabdf857a21994d83df7,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Complete Care at St. Vincents
nj-doh-enforcement-0348,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-08152025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-08152025.pdf,EXISTING_HASH_VERIFIED,a7221a204ddb5587b09ab624e6299f7b8d616bb5dcb1795205b6257620ac8df1,a7221a204ddb5587b09ab624e6299f7b8d616bb5dcb1795205b6257620ac8df1,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Information Requirement Order,other_expressly_identified_njdoh_action,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Silver Lake Hospital LTACH
nj-doh-enforcement-0349,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Allaire-Rehabilitation-and-Nursing-08152025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Allaire-Rehabilitation-and-Nursing-08152025.pdf,EXISTING_HASH_VERIFIED,ebf4713b5251dfab9f403491778143d4c88626ed62a6f93e7ea4708bd582ded5,ebf4713b5251dfab9f403491778143d4c88626ed62a6f93e7ea4708bd582ded5,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Allaire Rehabilitation and Nursing
nj-doh-enforcement-0350,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Hudsonview-Health-Care-Center-08132025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Hudsonview-Health-Care-Center-08132025.pdf,EXISTING_HASH_VERIFIED,6a7c9dce10df43d2ce585ddf1422ab6f5c6a3515094d42476067dffd9cab6242,6a7c9dce10df43d2ce585ddf1422ab6f5c6a3515094d42476067dffd9cab6242,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Hudsonview Health Care Center
nj-doh-enforcement-0351,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Redbank-Center-for-Rehabilitation-08122025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Redbank-Center-for-Rehabilitation-08122025.pdf,EXISTING_HASH_VERIFIED,cd57ddfc422d6193d6ee1f44a1290b85340e88db8bdfe0416c67c5f256ff9b78,cd57ddfc422d6193d6ee1f44a1290b85340e88db8bdfe0416c67c5f256ff9b78,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Redbank Center for Rehabilitation
nj-doh-enforcement-0352,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Bentley-Comprehensive-Care-08072025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Bentley-Comprehensive-Care-08072025.pdf,EXISTING_HASH_VERIFIED,ac70ad1671b8a92ed605ae2d98e162e8bdd5054b1dff734c8a497db1206ebedf,ac70ad1671b8a92ed605ae2d98e162e8bdd5054b1dff734c8a497db1206ebedf,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Directed Plan of Correction,directed_plan_of_correction,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Bentley Comprehensive Care
nj-doh-enforcement-0353,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Laurel-Bay-Health-and-Rehabilitation-Center-08062025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Laurel-Bay-Health-and-Rehabilitation-Center-08062025.pdf,EXISTING_HASH_VERIFIED,0baf3e01026fea19db10dc6867f0cdcdac616e7648da60c1f1afaf8a92144843,0baf3e01026fea19db10dc6867f0cdcdac616e7648da60c1f1afaf8a92144843,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Laurel Bay Health and Rehabilitation Center
nj-doh-enforcement-0354,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07302025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07302025.pdf,EXISTING_HASH_VERIFIED,b58d11a25217142775b163127699215369c2719a182a6c848fe29bcf5bf95cd6,b58d11a25217142775b163127699215369c2719a182a6c848fe29bcf5bf95cd6,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Information Requirement Order,other_expressly_identified_njdoh_action,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Silver Lake Hospital LTACH
nj-doh-enforcement-0355,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07292025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07292025.pdf,EXISTING_HASH_VERIFIED,8662a26f7fb3b8e247e04c9d51db384273d51db627feefdaaf409923539daec1,8662a26f7fb3b8e247e04c9d51db384273d51db627feefdaaf409923539daec1,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Order Lifting Curtailment of Admissions and Readmissions,admission_curtailment,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Silver Lake Hospital LTACH
nj-doh-enforcement-0356,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07252025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07252025.pdf,EXISTING_HASH_VERIFIED,c2d5c35c898b5004ac25a1fd4cbd53c6b3e425db42f4fa05503e467fc4bed146,c2d5c35c898b5004ac25a1fd4cbd53c6b3e425db42f4fa05503e467fc4bed146,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Amended Order Curtailing New Admissions and Readmissions,unclassified_regulatory_document,UNCLASSIFIED,index_action,,,,,,,,false,true,2025,Silver Lake Hospital LTACH
nj-doh-enforcement-0357,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-NJ-Cataract-And-Laser-Institute-07242025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-NJ-Cataract-And-Laser-Institute-07242025.pdf,EXISTING_HASH_VERIFIED,32e1f20c7918efc74e4d26f9f879179368e0fafe29ead1c9edec9ea109da88fb,32e1f20c7918efc74e4d26f9f879179368e0fafe29ead1c9edec9ea109da88fb,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Order Temporarily Lifting Curtailment of Services Order,admission_curtailment,INDEX_METADATA,index_action,,,,,,,,false,true,2025,NJ Cataract & Laser Institute
nj-doh-enforcement-0358,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07212025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Silver-Lake-Hospital-LTACH-07212025.pdf,EXISTING_HASH_VERIFIED,20f90deba42d3be023789ddb36f168297cb4898dab87b5f6ed0bc329edd93a16,20f90deba42d3be023789ddb36f168297cb4898dab87b5f6ed0bc329edd93a16,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Order Curtailing New Admissions and Readmissions,unclassified_regulatory_document,UNCLASSIFIED,index_action,,,,,,,,false,true,2025,Silver Lake Hospital LTACH
nj-doh-enforcement-0359,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Berlin-Rehabilitation-and-Healthcare-07142025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Berlin-Rehabilitation-and-Healthcare-07142025.pdf,EXISTING_HASH_VERIFIED,32c91a9e740d2183c33933445104c27237b59e863676ede0b1d8ff7785df3ab7,32c91a9e740d2183c33933445104c27237b59e863676ede0b1d8ff7785df3ab7,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Berlin Rehabilitation and Healthcare
nj-doh-enforcement-0360,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Alameda-Center-for-Rehab-and-Healthcare-07142025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Alameda-Center-for-Rehab-and-Healthcare-07142025.pdf,EXISTING_HASH_VERIFIED,849ce7ab2c7580cc727290b680090d59cb3529314bc1fc16e33ed4070c87fc0f,849ce7ab2c7580cc727290b680090d59cb3529314bc1fc16e33ed4070c87fc0f,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Alameda Center for Rehab and Healthcare
nj-doh-enforcement-0361,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Echelon-Care-and-Rehabilitation-07142025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Echelon-Care-and-Rehabilitation-07142025.pdf,EXISTING_HASH_VERIFIED,2d6501112952091e46e5dbf2233c98dd925269a704cda08125de21d45fb4567c,2d6501112952091e46e5dbf2233c98dd925269a704cda08125de21d45fb4567c,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Echelon Care and Rehabilitation
nj-doh-enforcement-0362,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Canterbury-at-Cedar-Grove-07112025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Canterbury-at-Cedar-Grove-07112025.pdf,EXISTING_HASH_VERIFIED,dab8f682e7ca1cf3e9df97970b57d1927990ed0ee010ada37c7370e3efc681fc,dab8f682e7ca1cf3e9df97970b57d1927990ed0ee010ada37c7370e3efc681fc,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Canterbury at Cedar Grove
nj-doh-enforcement-0363,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Country-Arch-Care-Center-07102025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Country-Arch-Care-Center-07102025.pdf,EXISTING_HASH_VERIFIED,a30df6a5d04e0515e0ab657a5ab5aadbb4b6cf862c97150945385aadfb52f4f3,a30df6a5d04e0515e0ab657a5ab5aadbb4b6cf862c97150945385aadfb52f4f3,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Country Arch Care Center
nj-doh-enforcement-0364,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-The-Pines-at-Medford-07102025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-The-Pines-at-Medford-07102025.pdf,EXISTING_HASH_VERIFIED,74538b8fc28edc299400a8782e7c7f307c0272bb2acd3fcff3fe691cc5693413,74538b8fc28edc299400a8782e7c7f307c0272bb2acd3fcff3fe691cc5693413,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,The Pines at Medford
nj-doh-enforcement-0365,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Mine-Hill-Surgical-Center-07092025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Mine-Hill-Surgical-Center-07092025.pdf,EXISTING_HASH_VERIFIED,843ac862b05b93ce8dc4726347eb82f7df77dd6d73d47769ddf932ed3963009c,843ac862b05b93ce8dc4726347eb82f7df77dd6d73d47769ddf932ed3963009c,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Curtailment of Surgical Services and Directed Plan of Correction,admission_curtailment,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Mine Hill Surgical Center
nj-doh-enforcement-0366,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Oakland-Rehabilitation-And-Healthcare-Center-07082025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Oakland-Rehabilitation-And-Healthcare-Center-07082025.pdf,EXISTING_HASH_VERIFIED,0700f30c8536f4969e2f4b4bc7198716de036e3732314bfd190e626fd2ddf397,0700f30c8536f4969e2f4b4bc7198716de036e3732314bfd190e626fd2ddf397,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Order Lifting Directed Plan of Correction,directed_plan_of_correction,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Oakland Rehabilitation And Healthcare Center
nj-doh-enforcement-0367,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Lopatcong-Center-07082025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Lopatcong-Center-07082025.pdf,EXISTING_HASH_VERIFIED,7a69400dad029ecb0b61e066d471a022ff7b1c96cf49a4760ec7cac90de9f09c,7a69400dad029ecb0b61e066d471a022ff7b1c96cf49a4760ec7cac90de9f09c,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Lopatcong Center
nj-doh-enforcement-0368,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-CareOne-at-Oradell-07082025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-CareOne-at-Oradell-07082025.pdf,EXISTING_HASH_VERIFIED,893ed2fcada0f6ac7718de32550394b6867db8c00a0e811c23fee5c7fa8c4d00,893ed2fcada0f6ac7718de32550394b6867db8c00a0e811c23fee5c7fa8c4d00,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,CareOne at Oradell
nj-doh-enforcement-0369,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-CareOne-at-The-Highlands-07082025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-CareOne-at-The-Highlands-07082025.pdf,EXISTING_HASH_VERIFIED,47863b9a9a6c65919abcd07520b68930c49ff74eca721378e999d2a6c6a97083,47863b9a9a6c65919abcd07520b68930c49ff74eca721378e999d2a6c6a97083,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,CareOne at The Highlands
nj-doh-enforcement-0370,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Southern-Ocean-Center-07082025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Southern-Ocean-Center-07082025.pdf,EXISTING_HASH_VERIFIED,13955f99ee3a3519a5a65d9363e61b810e40a7902805ded681af9730e18c97bd,13955f99ee3a3519a5a65d9363e61b810e40a7902805ded681af9730e18c97bd,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Southern Ocean Center
nj-doh-enforcement-0371,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Complete-Care-at-Laurelton-07072025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Complete-Care-at-Laurelton-07072025.pdf,EXISTING_HASH_VERIFIED,b01eee250d9ac5ac715b314ebe712485dd1749b8262a00026ae9ef50ad812d47,b01eee250d9ac5ac715b314ebe712485dd1749b8262a00026ae9ef50ad812d47,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Complete Care at Laurelton
nj-doh-enforcement-0372,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Avalon-Rehabilitation-and-Healthcare-Center-07022025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Avalon-Rehabilitation-and-Healthcare-Center-07022025.pdf,EXISTING_HASH_VERIFIED,3357ff0825d5a9f4f94212bdf6d273e2e8c668a4420dbe292414ba43e8c53731,3357ff0825d5a9f4f94212bdf6d273e2e8c668a4420dbe292414ba43e8c53731,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Avalon Rehabilitation and Healthcare Center
nj-doh-enforcement-0373,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Complete-Care-at-Ocean-Grove-07022025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Complete-Care-at-Ocean-Grove-07022025.pdf,EXISTING_HASH_VERIFIED,8af10b3bec9da3647748dc9e89bd1a645fec3ef46ca46bec3ac4dae705575cae,8af10b3bec9da3647748dc9e89bd1a645fec3ef46ca46bec3ac4dae705575cae,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Complete Care at Ocean Grove
nj-doh-enforcement-0374,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Our-Ladys-Center-for-Rehab-and-Healthcare-07022025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Our-Ladys-Center-for-Rehab-and-Healthcare-07022025.pdf,EXISTING_HASH_VERIFIED,1e0f2c38741f27b7f8dadae80fd301fdad1be0b4c3eddac36d4662b5c481e968,1e0f2c38741f27b7f8dadae80fd301fdad1be0b4c3eddac36d4662b5c481e968,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Our Lady's Center for Rehab and Healthcare
nj-doh-enforcement-0375,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-The-Venetian-Care-and-Rehab-Center-07012025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-The-Venetian-Care-and-Rehab-Center-07012025.pdf,EXISTING_HASH_VERIFIED,30937b8cc2f71826fdfabb15efa60a434693bbd433bdaea1cc0bd89d8ca1d506,30937b8cc2f71826fdfabb15efa60a434693bbd433bdaea1cc0bd89d8ca1d506,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2025,The Venetian Care and Rehabilitation Center
nj-doh-enforcement-0376,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/EA-Embassy-Manor-at-Edison-Nursing-and-Rehabilitation-07012025.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/EA-Embassy-Manor-at-Edison-Nursing-and-Rehabilitation-07012025.pdf,EXISTING_HASH_VERIFIED,627fa7d9a3b2c05ef5835a99069296df56afe02d6a6253097ae55786598a2e41,627fa7d9a3b2c05ef5835a99069296df56afe02d6a6253097ae55786598a2e41,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Order Lifting Curtailment of Admissions and Directed Plan of Action,admission_curtailment,INDEX_METADATA,index_action,,,,,,,,false,true,2025,Embassy Manor at Edison Nursing and Rehabilitation
